,TradingDateUtc,DeliveryDateUtc,SettlementClearing,delivery_period_name,Commodity,Region,Sub-Region
3230,2016-09-23,2016-11-01,15.64,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3231,2016-09-23,2016-10-01,14.32,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3232,2016-09-26,2016-10-01,13.95,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3233,2016-09-26,2016-11-01,15.73,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3234,2016-09-26,2016-11-01,15.55,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3235,2016-09-26,2016-10-01,14.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3236,2016-09-27,2016-11-01,15.0,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3237,2016-09-27,2016-10-01,13.56,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3238,2016-09-27,2016-10-01,13.43,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3239,2016-09-27,2016-11-01,14.99,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3240,2016-09-28,2016-11-01,15.52,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3241,2016-09-28,2016-11-01,15.61,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3242,2016-09-28,2016-10-01,14.0,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3243,2016-09-28,2016-10-01,14.03,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3244,2016-09-29,2016-10-01,14.09,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3245,2016-09-29,2016-11-01,15.82,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3246,2016-09-29,2016-11-01,15.68,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3247,2016-09-29,2016-10-01,14.18,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3248,2016-09-30,2016-11-01,15.38,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3249,2016-09-30,2016-11-01,15.49,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3250,2016-10-03,2016-12-01,15.95,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3251,2016-10-03,2016-12-01,16.06,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3252,2016-10-03,2016-11-01,15.54,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3253,2016-10-03,2016-11-01,15.65,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3254,2016-10-04,2016-12-01,16.32,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3255,2016-10-04,2016-12-01,16.41,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3256,2016-10-04,2016-11-01,16.08,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3257,2016-10-04,2016-11-01,16.19,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3258,2016-10-05,2016-11-01,16.16,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3259,2016-10-05,2016-12-01,16.55,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3260,2016-10-05,2016-12-01,16.48,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3261,2016-10-05,2016-11-01,16.29,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3262,2016-10-06,2016-12-01,16.73,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3263,2016-10-06,2016-12-01,16.85,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3264,2016-10-06,2016-11-01,16.5,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3265,2016-10-06,2016-11-01,16.64,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3266,2016-10-07,2016-11-01,16.18,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3267,2016-10-07,2016-11-01,16.17,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3268,2016-10-07,2016-12-01,16.43,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3269,2016-10-07,2016-12-01,16.49,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3270,2016-10-10,2016-11-01,15.85,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3271,2016-10-10,2016-12-01,16.28,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3272,2016-10-10,2016-12-01,16.15,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3273,2016-10-10,2016-11-01,16.06,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3274,2016-10-11,2016-11-01,15.47,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3275,2016-10-11,2016-11-01,15.63,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3276,2016-10-11,2016-12-01,15.72,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3277,2016-10-11,2016-12-01,15.91,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3278,2016-10-12,2016-12-01,15.8,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3279,2016-10-12,2016-12-01,15.96,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3280,2016-10-12,2016-11-01,15.43,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3281,2016-10-12,2016-11-01,15.58,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3282,2016-10-13,2016-11-01,15.84,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3283,2016-10-13,2016-11-01,16.0,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3284,2016-10-13,2016-12-01,16.14,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3285,2016-10-13,2016-12-01,16.28,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3286,2016-10-14,2016-12-01,16.47,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3287,2016-10-14,2016-12-01,16.62,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3288,2016-10-14,2016-11-01,16.19,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3289,2016-10-14,2016-11-01,16.25,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3290,2016-10-17,2016-11-01,16.29,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3291,2016-10-17,2016-11-01,16.43,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3292,2016-10-17,2016-12-01,16.67,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3293,2016-10-17,2016-12-01,16.8,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3294,2016-10-18,2016-12-01,17.06,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3295,2016-10-18,2016-12-01,17.24,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3296,2016-10-18,2016-11-01,16.76,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3297,2016-10-18,2016-11-01,16.83,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3298,2016-10-19,2016-12-01,16.98,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3299,2016-10-19,2016-11-01,16.89,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3300,2016-10-19,2016-11-01,16.71,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3301,2016-10-19,2016-12-01,17.08,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3302,2016-10-20,2016-12-01,17.13,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3303,2016-10-20,2016-11-01,17.03,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3304,2016-10-20,2016-11-01,16.88,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3305,2016-10-20,2016-12-01,17.28,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3306,2016-10-21,2016-11-01,16.87,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3307,2016-10-21,2016-12-01,17.11,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3308,2016-10-21,2016-12-01,16.98,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3309,2016-10-21,2016-11-01,16.93,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3310,2016-10-24,2016-11-01,17.3,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3311,2016-10-24,2016-11-01,17.35,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3312,2016-10-24,2016-12-01,17.49,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3313,2016-10-24,2016-12-01,17.54,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3314,2016-10-25,2016-12-01,17.68,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3315,2016-10-25,2016-12-01,17.74,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3316,2016-10-25,2016-11-01,17.54,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3317,2016-10-25,2016-11-01,17.63,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3318,2016-10-26,2016-11-01,17.08,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3319,2016-10-26,2016-11-01,17.15,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3320,2016-10-26,2016-12-01,17.29,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3321,2016-10-26,2016-12-01,17.39,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3322,2016-10-27,2016-12-01,17.56,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3323,2016-10-27,2016-12-01,17.65,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3324,2016-10-27,2016-11-01,17.34,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3325,2016-10-27,2016-11-01,17.39,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3326,2016-10-28,2016-12-01,17.54,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3327,2016-10-28,2016-12-01,17.63,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3328,2016-10-28,2016-11-01,17.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3329,2016-10-28,2016-11-01,17.29,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3330,2016-10-31,2016-12-01,17.77,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3331,2016-10-31,2016-12-01,17.82,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3332,2016-11-01,2017-01-01,18.4,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3333,2016-11-01,2017-01-01,18.51,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3334,2016-11-01,2016-12-01,18.33,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3335,2016-11-01,2016-12-01,18.45,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3336,2016-11-02,2017-01-01,18.89,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3337,2016-11-02,2016-12-01,18.95,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3338,2016-11-02,2016-12-01,18.79,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3339,2016-11-02,2017-01-01,19.0,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3340,2016-11-03,2017-01-01,18.68,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3341,2016-11-03,2017-01-01,18.72,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3342,2016-11-03,2016-12-01,18.53,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3343,2016-11-03,2016-12-01,18.76,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3344,2016-11-04,2017-01-01,18.23,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3345,2016-11-04,2017-01-01,18.09,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3346,2016-11-04,2016-12-01,17.98,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3347,2016-11-04,2016-12-01,18.26,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3348,2016-11-07,2016-12-01,17.69,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3349,2016-11-07,2016-12-01,17.96,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3350,2016-11-07,2017-01-01,17.96,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3351,2016-11-07,2017-01-01,18.0,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3352,2016-11-08,2017-01-01,17.48,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3353,2016-11-08,2017-01-01,17.62,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3354,2016-11-08,2016-12-01,17.44,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3355,2016-11-08,2016-12-01,17.66,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3356,2016-11-09,2017-01-01,17.69,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3357,2016-11-09,2017-01-01,17.89,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3358,2016-11-09,2016-12-01,17.68,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3359,2016-11-09,2016-12-01,17.9,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3360,2016-11-10,2016-12-01,17.85,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3361,2016-11-10,2017-01-01,18.22,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3362,2016-11-10,2017-01-01,17.93,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3363,2016-11-10,2016-12-01,18.08,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3364,2016-11-11,2017-01-01,17.91,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3365,2016-11-11,2016-12-01,18.03,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3366,2016-11-11,2016-12-01,17.81,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3367,2016-11-11,2017-01-01,18.03,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3368,2016-11-14,2016-12-01,17.23,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3369,2016-11-14,2017-01-01,17.56,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3370,2016-11-14,2017-01-01,17.19,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3371,2016-11-14,2016-12-01,17.61,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3372,2016-11-15,2016-12-01,17.52,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3373,2016-11-15,2017-01-01,17.88,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3374,2016-11-15,2017-01-01,17.59,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3375,2016-11-15,2016-12-01,17.85,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3376,2016-11-16,2016-12-01,17.25,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3377,2016-11-16,2016-12-01,17.63,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3378,2016-11-16,2017-01-01,17.41,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3379,2016-11-16,2017-01-01,17.69,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3380,2016-11-17,2017-01-01,17.38,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3381,2016-11-17,2017-01-01,17.73,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3382,2016-11-17,2016-12-01,17.24,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3383,2016-11-17,2016-12-01,17.61,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3384,2016-11-18,2016-12-01,17.56,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3385,2016-11-18,2016-12-01,17.79,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3386,2016-11-18,2017-01-01,17.7,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3387,2016-11-18,2017-01-01,18.0,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3388,2016-11-21,2016-12-01,17.04,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3389,2016-11-21,2016-12-01,17.38,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3390,2016-11-21,2017-01-01,17.34,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3391,2016-11-21,2017-01-01,17.42,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3392,2016-11-22,2017-01-01,17.4,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3393,2016-11-22,2016-12-01,17.5,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3394,2016-11-22,2016-12-01,17.11,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3395,2016-11-22,2017-01-01,17.78,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3396,2016-11-23,2017-01-01,17.58,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3397,2016-11-23,2016-12-01,17.73,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3398,2016-11-23,2016-12-01,17.29,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3399,2016-11-23,2017-01-01,18.03,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3400,2016-11-24,2016-12-01,17.28,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3401,2016-11-24,2017-01-01,17.82,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3402,2016-11-24,2017-01-01,17.8,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3403,2016-11-24,2016-12-01,17.65,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3404,2016-11-25,2017-01-01,17.49,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3405,2016-11-25,2017-01-01,17.56,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3406,2016-11-25,2016-12-01,17.25,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3407,2016-11-25,2016-12-01,17.51,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3408,2016-11-28,2017-01-01,17.68,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3409,2016-11-28,2016-12-01,17.84,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3410,2016-11-28,2016-12-01,17.53,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3411,2016-11-28,2017-01-01,17.9,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3412,2016-11-29,2016-12-01,17.55,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3413,2016-11-29,2016-12-01,17.86,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3414,2016-11-29,2017-01-01,17.56,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3415,2016-11-29,2017-01-01,18.04,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3416,2016-11-30,2017-01-01,17.88,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3417,2016-11-30,2017-01-01,18.2,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3418,2016-12-01,2017-02-01,17.59,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3419,2016-12-01,2017-01-01,18.06,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3420,2016-12-01,2017-01-01,17.65,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3421,2016-12-01,2017-02-01,18.04,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3422,2016-12-02,2017-02-01,17.32,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3423,2016-12-02,2017-02-01,17.54,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3424,2016-12-02,2017-01-01,17.17,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3425,2016-12-02,2017-01-01,17.49,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3426,2016-12-05,2017-01-01,16.38,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3427,2016-12-05,2017-01-01,16.85,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3428,2016-12-05,2017-02-01,16.41,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3429,2016-12-05,2017-02-01,16.97,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3430,2016-12-06,2017-01-01,16.1,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3431,2016-12-06,2017-01-01,16.23,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3432,2016-12-06,2017-02-01,16.23,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3433,2016-12-06,2017-02-01,16.58,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3434,2016-12-07,2017-01-01,15.96,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3435,2016-12-07,2017-02-01,16.26,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3436,2016-12-07,2017-02-01,16.07,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3437,2016-12-07,2017-01-01,16.17,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3438,2016-12-08,2017-02-01,16.25,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3439,2016-12-08,2017-02-01,16.56,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3440,2016-12-08,2017-01-01,16.17,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3441,2016-12-08,2017-01-01,16.54,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3442,2016-12-09,2017-01-01,16.23,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3443,2016-12-09,2017-02-01,16.58,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3444,2016-12-09,2017-02-01,16.26,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3445,2016-12-09,2017-01-01,16.51,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3446,2016-12-12,2017-02-01,16.86,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3447,2016-12-12,2017-02-01,16.97,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3448,2016-12-12,2017-01-01,16.66,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3449,2016-12-12,2017-01-01,16.94,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3450,2016-12-13,2017-02-01,16.95,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3451,2016-12-13,2017-02-01,17.34,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3452,2016-12-13,2017-01-01,16.88,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3453,2016-12-13,2017-01-01,17.24,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3454,2016-12-14,2017-01-01,16.9,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3455,2016-12-14,2017-02-01,16.98,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3456,2016-12-14,2017-02-01,16.92,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3457,2016-12-14,2017-01-01,17.02,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3458,2016-12-15,2017-01-01,16.73,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3459,2016-12-15,2017-01-01,17.01,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3460,2016-12-15,2017-02-01,17.02,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3461,2016-12-15,2017-02-01,17.17,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3462,2016-12-16,2017-01-01,17.15,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3463,2016-12-16,2017-02-01,17.73,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3464,2016-12-16,2017-02-01,17.4,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3465,2016-12-16,2017-01-01,17.61,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3466,2016-12-19,2017-01-01,17.14,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3467,2016-12-19,2017-01-01,17.34,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3468,2016-12-19,2017-02-01,17.1,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3469,2016-12-19,2017-02-01,17.61,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3470,2016-12-20,2017-02-01,17.45,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3471,2016-12-20,2017-01-01,17.45,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3472,2016-12-20,2017-01-01,17.25,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3473,2016-12-20,2017-02-01,17.68,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3474,2016-12-21,2017-02-01,17.33,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3475,2016-12-21,2017-01-01,17.62,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3476,2016-12-21,2017-01-01,17.34,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3477,2016-12-21,2017-02-01,17.82,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3478,2016-12-22,2017-01-01,17.79,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3479,2016-12-22,2017-02-01,18.27,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3480,2016-12-22,2017-02-01,18.02,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3481,2016-12-22,2017-01-01,18.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3482,2016-12-23,2017-02-01,17.93,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3483,2016-12-23,2017-02-01,18.28,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3484,2016-12-23,2017-01-01,17.81,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3485,2016-12-23,2017-01-01,18.12,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3486,2016-12-28,2017-02-01,18.66,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3487,2016-12-28,2017-01-01,18.62,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3488,2016-12-28,2017-01-01,18.45,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3489,2016-12-28,2017-02-01,18.69,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3490,2016-12-29,2017-01-01,18.54,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3491,2016-12-29,2017-02-01,19.1,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3492,2016-12-29,2017-02-01,18.66,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3493,2016-12-29,2017-01-01,18.89,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3494,2016-12-30,2017-02-01,19.09,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3495,2016-12-30,2017-02-01,19.39,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3496,2017-01-03,2017-02-01,17.92,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3497,2017-01-03,2017-03-01,18.11,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3498,2017-01-03,2017-03-01,17.87,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3499,2017-01-03,2017-02-01,18.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3500,2017-01-04,2017-03-01,18.34,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3501,2017-01-04,2017-02-01,18.79,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3502,2017-01-04,2017-02-01,18.47,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3503,2017-01-04,2017-03-01,18.62,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3504,2017-01-05,2017-02-01,18.53,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3505,2017-01-05,2017-03-01,18.68,Month,Natural Gas,Germany,NCG (formerly EGT_H)
3506,2017-01-05,2017-03-01,18.29,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
3507,2017-01-05,2017-02-01,18.77,Month,Natural Gas,Germany,NCG (formerly EGT_H)
