Start date;End date;Total [MWh] Original resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Original resolutions
Nov 7, 2015 7:00 AM;Nov 7, 2015 8:00 AM;61,298.00;10,978.25;1,488.00;9,412.50;77.75;50,319.75
Nov 7, 2015 8:00 AM;Nov 7, 2015 9:00 AM;64,404.00;10,471.75;1,488.25;8,456.50;527.00;53,932.25
Nov 7, 2015 9:00 AM;Nov 7, 2015 10:00 AM;67,128.00;10,629.00;1,568.75;7,713.00;1,347.25;56,499.00
Nov 7, 2015 10:00 AM;Nov 7, 2015 11:00 AM;67,827.00;11,356.75;1,685.25;7,348.50;2,323.00;56,470.25
Nov 7, 2015 11:00 AM;Nov 7, 2015 12:00 PM;69,812.00;12,442.25;1,872.25;7,269.25;3,300.75;57,369.75
Nov 7, 2015 12:00 PM;Nov 7, 2015 1:00 PM;70,367.00;13,279.50;2,124.25;7,321.50;3,833.75;57,087.50
Nov 7, 2015 1:00 PM;Nov 7, 2015 2:00 PM;69,851.00;13,762.75;2,376.25;7,680.75;3,705.75;56,088.25
Nov 7, 2015 2:00 PM;Nov 7, 2015 3:00 PM;67,952.00;13,922.50;2,546.25;8,465.75;2,910.50;54,029.50
Nov 7, 2015 3:00 PM;Nov 7, 2015 4:00 PM;66,801.00;13,966.75;2,621.50;9,875.25;1,470.00;52,834.25
Nov 7, 2015 4:00 PM;Nov 7, 2015 5:00 PM;66,778.00;14,838.25;2,653.50;11,899.50;285.25;51,939.75
Nov 7, 2015 5:00 PM;Nov 7, 2015 6:00 PM;71,582.00;16,794.50;2,638.25;14,153.25;3.00;54,787.50
Nov 7, 2015 6:00 PM;Nov 7, 2015 7:00 PM;74,078.00;18,997.00;2,629.75;16,367.25;0.00;55,081.00
Nov 7, 2015 7:00 PM;Nov 7, 2015 8:00 PM;72,073.00;21,100.75;2,659.50;18,441.25;0.00;50,972.25
Nov 7, 2015 8:00 PM;Nov 7, 2015 9:00 PM;67,790.00;22,894.00;2,714.25;20,179.75;0.00;44,896.00
Nov 7, 2015 9:00 PM;Nov 7, 2015 10:00 PM;65,511.00;24,248.00;2,753.50;21,494.50;0.00;41,263.00
Nov 7, 2015 10:00 PM;Nov 7, 2015 11:00 PM;64,131.00;25,140.50;2,790.00;22,350.50;0.00;38,990.50
Nov 7, 2015 11:00 PM;Nov 8, 2015 12:00 AM;61,169.00;25,548.50;2,790.75;22,757.75;0.00;35,620.50
Nov 8, 2015 12:00 AM;Nov 8, 2015 1:00 AM;59,829.00;27,938.00;2,845.75;25,092.25;0.00;31,891.00
Nov 8, 2015 1:00 AM;Nov 8, 2015 2:00 AM;57,255.00;28,896.50;2,832.25;26,064.25;0.00;28,358.50
Nov 8, 2015 2:00 AM;Nov 8, 2015 3:00 AM;55,708.00;27,937.25;2,796.75;25,140.50;0.00;27,770.75
Nov 8, 2015 3:00 AM;Nov 8, 2015 4:00 AM;54,124.00;26,405.25;2,726.25;23,679.00;0.00;27,718.75
Nov 8, 2015 4:00 AM;Nov 8, 2015 5:00 AM;53,900.00;24,351.25;2,558.00;21,793.25;0.00;29,548.75
Nov 8, 2015 5:00 AM;Nov 8, 2015 6:00 AM;52,550.00;21,795.50;2,306.00;19,489.50;0.00;30,754.50
Nov 8, 2015 6:00 AM;Nov 8, 2015 7:00 AM;53,463.00;18,967.00;1,939.50;17,026.25;1.25;34,496.00
Nov 8, 2015 7:00 AM;Nov 8, 2015 8:00 AM;54,341.00;16,294.75;1,475.50;14,574.25;245.00;38,046.25
Nov 8, 2015 8:00 AM;Nov 8, 2015 9:00 AM;56,672.00;15,413.25;1,044.75;12,328.25;2,040.25;41,258.75
Nov 8, 2015 9:00 AM;Nov 8, 2015 10:00 AM;60,451.00;15,689.50;770.25;10,119.00;4,800.25;44,761.50
Nov 8, 2015 10:00 AM;Nov 8, 2015 11:00 AM;63,737.00;16,343.25;703.75;8,375.00;7,264.50;47,393.75
Nov 8, 2015 11:00 AM;Nov 8, 2015 12:00 PM;66,272.00;16,731.75;856.50;6,975.25;8,900.00;49,540.25
Nov 8, 2015 12:00 PM;Nov 8, 2015 1:00 PM;65,328.00;15,930.50;1,074.25;5,594.75;9,261.50;49,397.50
Nov 8, 2015 1:00 PM;Nov 8, 2015 2:00 PM;62,850.00;14,198.25;1,405.50;4,566.25;8,226.50;48,651.75
Nov 8, 2015 2:00 PM;Nov 8, 2015 3:00 PM;58,638.00;11,416.00;1,710.50;3,842.50;5,863.00;47,222.00
Nov 8, 2015 3:00 PM;Nov 8, 2015 4:00 PM;54,890.00;8,402.50;2,011.75;3,655.00;2,735.75;46,487.50
Nov 8, 2015 4:00 PM;Nov 8, 2015 5:00 PM;53,912.00;6,891.00;2,246.75;4,215.75;428.50;47,021.00
Nov 8, 2015 5:00 PM;Nov 8, 2015 6:00 PM;58,348.00;8,035.00;2,436.50;5,596.00;2.50;50,313.00
Nov 8, 2015 6:00 PM;Nov 8, 2015 7:00 PM;61,554.00;9,820.25;2,513.50;7,306.75;0.00;51,733.75
Nov 8, 2015 7:00 PM;Nov 8, 2015 8:00 PM;63,948.00;11,694.50;2,537.00;9,157.50;0.00;52,253.50
Nov 8, 2015 8:00 PM;Nov 8, 2015 9:00 PM;63,714.00;13,768.75;2,558.75;11,210.00;0.00;49,945.25
Nov 8, 2015 9:00 PM;Nov 8, 2015 10:00 PM;64,290.00;15,953.25;2,578.50;13,374.75;0.00;48,336.75
Nov 8, 2015 10:00 PM;Nov 8, 2015 11:00 PM;65,106.00;18,081.50;2,605.25;15,476.25;0.00;47,024.50
Nov 8, 2015 11:00 PM;Nov 9, 2015 12:00 AM;63,289.00;20,061.00;2,662.75;17,398.25;0.00;43,228.00
Nov 9, 2015 12:00 AM;Nov 9, 2015 1:00 AM;60,624.00;21,515.00;2,764.50;18,750.50;0.00;39,109.00
Nov 9, 2015 1:00 AM;Nov 9, 2015 2:00 AM;58,956.00;21,584.50;2,806.75;18,777.75;0.00;37,371.50
Nov 9, 2015 2:00 AM;Nov 9, 2015 3:00 AM;57,226.00;22,367.50;2,802.00;19,565.50;0.00;34,858.50
Nov 9, 2015 3:00 AM;Nov 9, 2015 4:00 AM;57,001.00;23,289.00;2,764.75;20,524.25;0.00;33,712.00
Nov 9, 2015 4:00 AM;Nov 9, 2015 5:00 AM;59,733.00;23,652.75;2,642.50;21,010.25;0.00;36,080.25
Nov 9, 2015 5:00 AM;Nov 9, 2015 6:00 AM;64,345.00;23,271.00;2,571.50;20,699.50;0.00;41,074.00
Nov 9, 2015 6:00 AM;Nov 9, 2015 7:00 AM;71,430.00;22,548.25;2,458.50;20,089.00;0.75;48,881.75
Nov 9, 2015 7:00 AM;Nov 9, 2015 8:00 AM;75,768.00;22,222.50;2,445.25;19,592.50;184.75;53,545.50
Nov 9, 2015 8:00 AM;Nov 9, 2015 9:00 AM;79,973.00;23,458.50;2,586.75;19,441.75;1,430.00;56,514.50
Nov 9, 2015 9:00 AM;Nov 9, 2015 10:00 AM;82,763.00;25,862.75;2,733.25;19,894.00;3,235.50;56,900.25
Nov 9, 2015 10:00 AM;Nov 9, 2015 11:00 AM;84,709.00;28,495.25;2,805.50;20,802.25;4,887.50;56,213.75
Nov 9, 2015 11:00 AM;Nov 9, 2015 12:00 PM;86,499.00;30,741.00;2,836.25;22,158.75;5,746.00;55,758.00
Nov 9, 2015 12:00 PM;Nov 9, 2015 1:00 PM;87,013.00;31,855.00;2,852.00;23,525.00;5,478.00;55,158.00
Nov 9, 2015 1:00 PM;Nov 9, 2015 2:00 PM;85,203.00;31,806.25;2,865.25;24,344.75;4,596.25;53,396.75
Nov 9, 2015 2:00 PM;Nov 9, 2015 3:00 PM;82,749.00;30,618.50;2,874.00;24,527.75;3,216.75;52,130.50
Nov 9, 2015 3:00 PM;Nov 9, 2015 4:00 PM;79,765.00;29,041.50;2,828.75;24,732.00;1,480.75;50,723.50
Nov 9, 2015 4:00 PM;Nov 9, 2015 5:00 PM;78,615.00;28,056.25;2,845.75;24,970.25;240.25;50,558.75
Nov 9, 2015 5:00 PM;Nov 9, 2015 6:00 PM;81,472.00;28,319.00;2,857.50;25,460.50;1.00;53,153.00
Nov 9, 2015 6:00 PM;Nov 9, 2015 7:00 PM;82,338.00;29,033.50;2,866.75;26,166.75;0.00;53,304.50
Nov 9, 2015 7:00 PM;Nov 9, 2015 8:00 PM;81,073.00;29,854.25;2,872.75;26,981.50;0.00;51,218.75
Nov 9, 2015 8:00 PM;Nov 9, 2015 9:00 PM;78,059.00;30,666.50;2,875.00;27,791.50;0.00;47,392.50
Nov 9, 2015 9:00 PM;Nov 9, 2015 10:00 PM;74,098.00;31,231.75;2,877.50;28,354.25;0.00;42,866.25
Nov 9, 2015 10:00 PM;Nov 9, 2015 11:00 PM;71,885.00;31,633.25;2,879.25;28,754.00;0.00;40,251.75
Nov 9, 2015 11:00 PM;Nov 10, 2015 12:00 AM;68,976.00;31,800.50;2,875.50;28,925.00;0.00;37,175.50
Nov 10, 2015 12:00 AM;Nov 10, 2015 1:00 AM;67,056.00;32,530.00;2,875.50;29,654.50;0.00;34,526.00
Nov 10, 2015 1:00 AM;Nov 10, 2015 2:00 AM;65,324.00;33,552.50;2,876.25;30,676.25;0.00;31,771.50
Nov 10, 2015 2:00 AM;Nov 10, 2015 3:00 AM;65,049.00;33,610.25;2,879.75;30,730.50;0.00;31,438.75
Nov 10, 2015 3:00 AM;Nov 10, 2015 4:00 AM;64,915.00;33,543.00;2,885.50;30,657.50;0.00;31,372.00
Nov 10, 2015 4:00 AM;Nov 10, 2015 5:00 AM;66,029.00;33,437.00;2,880.25;30,556.75;0.00;32,592.00
Nov 10, 2015 5:00 AM;Nov 10, 2015 6:00 AM;68,948.00;33,350.00;2,881.75;30,468.25;0.00;35,598.00
Nov 10, 2015 6:00 AM;Nov 10, 2015 7:00 AM;75,084.00;33,086.25;2,882.50;30,203.25;0.50;41,997.75
Nov 10, 2015 7:00 AM;Nov 10, 2015 8:00 AM;79,784.00;32,751.25;2,884.00;29,666.75;200.50;47,032.75
Nov 10, 2015 8:00 AM;Nov 10, 2015 9:00 AM;82,711.00;33,404.25;2,885.50;28,889.75;1,629.00;49,306.75
Nov 10, 2015 9:00 AM;Nov 10, 2015 10:00 AM;85,088.00;34,851.50;2,886.00;28,096.25;3,869.25;50,236.50
Nov 10, 2015 10:00 AM;Nov 10, 2015 11:00 AM;86,669.00;36,151.50;2,885.00;27,375.25;5,891.25;50,517.50
Nov 10, 2015 11:00 AM;Nov 10, 2015 12:00 PM;87,524.00;36,422.25;2,884.25;26,576.25;6,961.75;51,101.75
Nov 10, 2015 12:00 PM;Nov 10, 2015 1:00 PM;86,428.00;35,621.25;2,880.50;25,733.50;7,007.25;50,806.75
Nov 10, 2015 1:00 PM;Nov 10, 2015 2:00 PM;85,067.00;33,898.25;2,875.50;24,959.25;6,063.50;51,168.75
Nov 10, 2015 2:00 PM;Nov 10, 2015 3:00 PM;82,162.00;31,287.25;2,871.50;24,160.50;4,255.25;50,874.75
Nov 10, 2015 3:00 PM;Nov 10, 2015 4:00 PM;79,219.00;28,240.00;2,867.50;23,384.75;1,987.75;50,979.00
Nov 10, 2015 4:00 PM;Nov 10, 2015 5:00 PM;77,697.00;25,801.25;2,859.00;22,633.75;308.50;51,895.75
Nov 10, 2015 5:00 PM;Nov 10, 2015 6:00 PM;79,048.00;24,647.75;2,849.00;21,796.50;2.25;54,400.25
Nov 10, 2015 6:00 PM;Nov 10, 2015 7:00 PM;78,670.00;23,956.25;2,927.75;21,028.50;0.00;54,713.75
Nov 10, 2015 7:00 PM;Nov 10, 2015 8:00 PM;77,854.00;23,369.50;2,928.50;20,441.00;0.00;54,484.50
Nov 10, 2015 8:00 PM;Nov 10, 2015 9:00 PM;74,478.00;22,881.50;2,929.75;19,951.75;0.00;51,596.50
Nov 10, 2015 9:00 PM;Nov 10, 2015 10:00 PM;71,787.00;22,561.50;2,930.00;19,631.50;0.00;49,225.50
Nov 10, 2015 10:00 PM;Nov 10, 2015 11:00 PM;68,537.00;22,280.75;2,927.75;19,353.00;0.00;46,256.25
Nov 10, 2015 11:00 PM;Nov 11, 2015 12:00 AM;64,595.00;22,107.75;2,922.25;19,185.50;0.00;42,487.25
Nov 11, 2015 12:00 AM;Nov 11, 2015 1:00 AM;63,571.00;22,888.25;2,919.75;19,968.50;0.00;40,682.75
Nov 11, 2015 1:00 AM;Nov 11, 2015 2:00 AM;62,042.00;23,040.75;2,914.75;20,126.00;0.00;39,001.25
Nov 11, 2015 2:00 AM;Nov 11, 2015 3:00 AM;60,738.00;22,670.50;2,908.75;19,761.75;0.00;38,067.50
Nov 11, 2015 3:00 AM;Nov 11, 2015 4:00 AM;60,404.00;22,094.25;2,900.25;19,194.00;0.00;38,309.75
Nov 11, 2015 4:00 AM;Nov 11, 2015 5:00 AM;61,358.00;21,316.75;2,879.50;18,437.25;0.00;40,041.25
Nov 11, 2015 5:00 AM;Nov 11, 2015 6:00 AM;63,933.00;20,374.00;2,844.00;17,530.00;0.00;43,559.00
Nov 11, 2015 6:00 AM;Nov 11, 2015 7:00 AM;72,202.00;19,314.75;2,786.25;16,527.75;0.75;52,887.25
Nov 11, 2015 7:00 AM;Nov 11, 2015 8:00 AM;78,358.00;18,611.75;2,738.50;15,725.50;147.75;59,746.25
Nov 11, 2015 8:00 AM;Nov 11, 2015 9:00 AM;81,714.00;19,010.50;2,716.50;15,063.25;1,230.75;62,703.50
Nov 11, 2015 9:00 AM;Nov 11, 2015 10:00 AM;84,346.00;20,302.50;2,728.50;14,603.00;2,971.00;64,043.50
Nov 11, 2015 10:00 AM;Nov 11, 2015 11:00 AM;86,417.00;21,856.75;2,767.00;14,377.25;4,712.50;64,560.25
Nov 11, 2015 11:00 AM;Nov 11, 2015 12:00 PM;87,611.00;23,069.00;2,857.50;14,369.00;5,842.50;64,542.00
Nov 11, 2015 12:00 PM;Nov 11, 2015 1:00 PM;87,918.00;23,587.75;2,881.50;14,333.50;6,372.75;64,330.25
Nov 11, 2015 1:00 PM;Nov 11, 2015 2:00 PM;85,837.00;22,903.25;2,875.50;14,073.25;5,954.50;62,933.75
Nov 11, 2015 2:00 PM;Nov 11, 2015 3:00 PM;82,277.00;20,818.25;2,853.50;13,647.50;4,317.25;61,458.75
Nov 11, 2015 3:00 PM;Nov 11, 2015 4:00 PM;78,277.00;18,029.50;2,840.50;13,147.25;2,041.75;60,247.50
Nov 11, 2015 4:00 PM;Nov 11, 2015 5:00 PM;76,382.00;15,795.00;2,808.00;12,662.50;324.50;60,587.00
Nov 11, 2015 5:00 PM;Nov 11, 2015 6:00 PM;78,000.00;15,158.25;2,828.50;12,328.00;1.75;62,841.75
Nov 11, 2015 6:00 PM;Nov 11, 2015 7:00 PM;78,973.00;15,152.00;2,838.25;12,313.75;0.00;63,821.00
Nov 11, 2015 7:00 PM;Nov 11, 2015 8:00 PM;79,279.00;15,298.75;2,855.25;12,443.50;0.00;63,980.25
Nov 11, 2015 8:00 PM;Nov 11, 2015 9:00 PM;76,254.00;15,466.00;2,866.50;12,599.50;0.00;60,788.00
Nov 11, 2015 9:00 PM;Nov 11, 2015 10:00 PM;73,730.00;15,691.50;2,873.25;12,818.25;0.00;58,038.50
Nov 11, 2015 10:00 PM;Nov 11, 2015 11:00 PM;71,133.00;16,131.75;2,892.75;13,239.00;0.00;55,001.25
Nov 11, 2015 11:00 PM;Nov 12, 2015 12:00 AM;67,348.00;16,754.75;2,913.75;13,841.00;0.00;50,593.25
Nov 12, 2015 12:00 AM;Nov 12, 2015 1:00 AM;62,742.00;17,995.25;2,941.75;15,053.50;0.00;44,746.75
Nov 12, 2015 1:00 AM;Nov 12, 2015 2:00 AM;61,369.00;18,642.50;2,940.50;15,702.00;0.00;42,726.50
Nov 12, 2015 2:00 AM;Nov 12, 2015 3:00 AM;60,739.00;19,113.50;2,937.00;16,176.50;0.00;41,625.50
Nov 12, 2015 3:00 AM;Nov 12, 2015 4:00 AM;60,976.00;19,523.25;2,934.25;16,589.00;0.00;41,452.75
Nov 12, 2015 4:00 AM;Nov 12, 2015 5:00 AM;62,104.00;19,651.00;2,908.75;16,742.25;0.00;42,453.00
Nov 12, 2015 5:00 AM;Nov 12, 2015 6:00 AM;65,423.00;19,538.25;2,898.75;16,639.50;0.00;45,884.75
Nov 12, 2015 6:00 AM;Nov 12, 2015 7:00 AM;72,331.00;19,299.00;2,869.25;16,429.00;0.75;53,032.00
Nov 12, 2015 7:00 AM;Nov 12, 2015 8:00 AM;77,086.00;18,775.00;2,823.00;15,826.75;125.25;58,311.00
Nov 12, 2015 8:00 AM;Nov 12, 2015 9:00 AM;80,749.00;18,993.75;2,798.00;15,037.50;1,158.25;61,755.25
Nov 12, 2015 9:00 AM;Nov 12, 2015 10:00 AM;83,263.00;20,363.50;2,787.00;14,401.25;3,175.25;62,899.50
Nov 12, 2015 10:00 AM;Nov 12, 2015 11:00 AM;84,444.00;22,073.75;2,738.00;13,910.25;5,425.50;62,370.25
Nov 12, 2015 11:00 AM;Nov 12, 2015 12:00 PM;86,211.00;23,464.00;2,684.50;13,688.00;7,091.50;62,747.00
Nov 12, 2015 12:00 PM;Nov 12, 2015 1:00 PM;86,326.00;23,386.50;2,467.75;13,122.75;7,796.00;62,939.50
Nov 12, 2015 1:00 PM;Nov 12, 2015 2:00 PM;83,689.00;20,809.50;2,123.00;11,381.25;7,305.25;62,879.50
Nov 12, 2015 2:00 PM;Nov 12, 2015 3:00 PM;79,100.00;16,135.25;1,740.25;8,979.00;5,416.00;62,964.75
Nov 12, 2015 3:00 PM;Nov 12, 2015 4:00 PM;75,062.00;10,653.00;1,463.25;6,629.25;2,560.50;64,409.00
Nov 12, 2015 4:00 PM;Nov 12, 2015 5:00 PM;71,957.00;7,207.25;1,442.00;5,373.75;391.50;64,749.75
Nov 12, 2015 5:00 PM;Nov 12, 2015 6:00 PM;73,625.00;6,852.75;1,686.50;5,164.75;1.50;66,772.25
Nov 12, 2015 6:00 PM;Nov 12, 2015 7:00 PM;74,727.00;7,637.50;2,070.00;5,567.50;0.00;67,089.50
Nov 12, 2015 7:00 PM;Nov 12, 2015 8:00 PM;75,015.00;8,680.00;2,427.75;6,252.25;0.00;66,335.00
Nov 12, 2015 8:00 PM;Nov 12, 2015 9:00 PM;73,496.00;9,442.00;2,628.50;6,813.50;0.00;64,054.00
Nov 12, 2015 9:00 PM;Nov 12, 2015 10:00 PM;70,858.00;9,944.00;2,696.25;7,247.75;0.00;60,914.00
Nov 12, 2015 10:00 PM;Nov 12, 2015 11:00 PM;68,421.00;10,353.75;2,717.75;7,636.00;0.00;58,067.25
Nov 12, 2015 11:00 PM;Nov 13, 2015 12:00 AM;64,896.00;10,638.75;2,691.25;7,947.50;0.00;54,257.25
Nov 13, 2015 12:00 AM;Nov 13, 2015 1:00 AM;61,788.00;11,708.75;2,692.25;9,016.50;0.00;50,079.25
Nov 13, 2015 1:00 AM;Nov 13, 2015 2:00 AM;59,787.00;12,438.00;2,706.25;9,731.75;0.00;47,349.00
Nov 13, 2015 2:00 AM;Nov 13, 2015 3:00 AM;59,279.00;12,928.25;2,726.25;10,202.00;0.00;46,350.75
Nov 13, 2015 3:00 AM;Nov 13, 2015 4:00 AM;58,880.00;13,638.75;2,752.75;10,886.00;0.00;45,241.25
Nov 13, 2015 4:00 AM;Nov 13, 2015 5:00 AM;60,337.00;14,397.25;2,790.50;11,606.75;0.00;45,939.75
Nov 13, 2015 5:00 AM;Nov 13, 2015 6:00 AM;64,829.00;15,330.50;2,834.25;12,496.25;0.00;49,498.50
Nov 13, 2015 6:00 AM;Nov 13, 2015 7:00 AM;71,173.00;16,362.75;2,860.50;13,501.50;0.75;54,810.25
Nov 13, 2015 7:00 AM;Nov 13, 2015 8:00 AM;76,443.00;17,502.50;2,895.25;14,435.75;171.50;58,940.50
Nov 13, 2015 8:00 AM;Nov 13, 2015 9:00 AM;81,082.00;19,669.25;2,925.25;15,223.75;1,520.25;61,412.75
Nov 13, 2015 9:00 AM;Nov 13, 2015 10:00 AM;83,826.00;22,530.25;2,930.00;16,021.75;3,578.50;61,295.75
Nov 13, 2015 10:00 AM;Nov 13, 2015 11:00 AM;85,388.00;25,072.50;2,932.75;16,700.00;5,439.75;60,315.50
Nov 13, 2015 11:00 AM;Nov 13, 2015 12:00 PM;86,537.00;26,954.75;2,933.50;17,417.25;6,604.00;59,582.25
Nov 13, 2015 12:00 PM;Nov 13, 2015 1:00 PM;85,313.00;27,546.00;2,928.75;18,083.25;6,534.00;57,767.00
Nov 13, 2015 1:00 PM;Nov 13, 2015 2:00 PM;84,546.00;26,933.50;2,936.00;18,544.00;5,453.50;57,612.50
Nov 13, 2015 2:00 PM;Nov 13, 2015 3:00 PM;82,323.00;25,475.50;2,941.50;18,967.25;3,566.75;56,847.50
Nov 13, 2015 3:00 PM;Nov 13, 2015 4:00 PM;80,547.00;23,788.50;2,847.25;19,446.00;1,495.25;56,758.50
Nov 13, 2015 4:00 PM;Nov 13, 2015 5:00 PM;79,919.00;23,670.75;2,854.75;20,614.50;201.50;56,248.25
Nov 13, 2015 5:00 PM;Nov 13, 2015 6:00 PM;83,349.00;25,603.75;2,852.75;22,750.75;0.25;57,745.25
Nov 13, 2015 6:00 PM;Nov 13, 2015 7:00 PM;83,590.00;28,017.75;2,869.50;25,148.25;0.00;55,572.25
Nov 13, 2015 7:00 PM;Nov 13, 2015 8:00 PM;82,395.00;29,951.00;2,880.00;27,071.00;0.00;52,444.00
Nov 13, 2015 8:00 PM;Nov 13, 2015 9:00 PM;77,417.00;31,167.75;2,916.00;28,251.75;0.00;46,249.25
Nov 13, 2015 9:00 PM;Nov 13, 2015 10:00 PM;73,626.00;32,100.00;2,943.50;29,156.50;0.00;41,526.00
Nov 13, 2015 10:00 PM;Nov 13, 2015 11:00 PM;71,946.00;32,383.75;2,961.25;29,422.50;0.00;39,562.25
Nov 13, 2015 11:00 PM;Nov 14, 2015 12:00 AM;69,568.00;32,221.25;2,808.25;29,413.00;0.00;37,346.75
Nov 14, 2015 12:00 AM;Nov 14, 2015 1:00 AM;66,625.00;32,091.00;2,843.75;29,247.25;0.00;34,534.00
Nov 14, 2015 1:00 AM;Nov 14, 2015 2:00 AM;64,894.00;32,564.25;2,870.00;29,694.25;0.00;32,329.75
Nov 14, 2015 2:00 AM;Nov 14, 2015 3:00 AM;63,625.00;32,820.50;2,890.25;29,930.25;0.00;30,804.50
Nov 14, 2015 3:00 AM;Nov 14, 2015 4:00 AM;63,454.00;33,236.50;2,909.00;30,327.50;0.00;30,217.50
Nov 14, 2015 4:00 AM;Nov 14, 2015 5:00 AM;63,664.00;33,300.25;2,808.50;30,491.75;0.00;30,363.75
Nov 14, 2015 5:00 AM;Nov 14, 2015 6:00 AM;64,012.00;33,232.00;2,846.00;30,386.00;0.00;30,780.00
Nov 14, 2015 6:00 AM;Nov 14, 2015 7:00 AM;66,025.00;32,981.50;2,875.00;30,106.00;0.50;33,043.50
Nov 14, 2015 7:00 AM;Nov 14, 2015 8:00 AM;68,379.00;32,615.75;2,896.00;29,557.50;162.25;35,763.25
Nov 14, 2015 8:00 AM;Nov 14, 2015 9:00 AM;72,236.00;33,701.25;2,911.25;28,898.00;1,892.00;38,534.75
Nov 14, 2015 9:00 AM;Nov 14, 2015 10:00 AM;76,893.00;36,312.00;2,921.50;28,524.50;4,866.00;40,581.00
Nov 14, 2015 10:00 AM;Nov 14, 2015 11:00 AM;80,331.00;39,267.00;2,932.75;28,792.25;7,542.00;41,064.00
Nov 14, 2015 11:00 AM;Nov 14, 2015 12:00 PM;82,117.00;41,538.75;2,940.25;29,444.50;9,154.00;40,578.25
Nov 14, 2015 12:00 PM;Nov 14, 2015 1:00 PM;81,579.00;41,657.50;2,845.00;29,706.50;9,106.00;39,921.50
Nov 14, 2015 1:00 PM;Nov 14, 2015 2:00 PM;78,543.00;39,331.00;2,872.75;29,013.25;7,445.00;39,212.00
Nov 14, 2015 2:00 PM;Nov 14, 2015 3:00 PM;74,194.00;35,414.75;2,894.75;27,782.25;4,737.75;38,779.25
Nov 14, 2015 3:00 PM;Nov 14, 2015 4:00 PM;69,468.00;30,781.25;2,909.25;25,944.25;1,927.75;38,686.75
Nov 14, 2015 4:00 PM;Nov 14, 2015 5:00 PM;67,698.00;27,116.25;2,917.50;23,970.50;228.25;40,581.75
Nov 14, 2015 5:00 PM;Nov 14, 2015 6:00 PM;70,370.00;25,491.25;2,885.75;22,605.25;0.25;44,878.75
Nov 14, 2015 6:00 PM;Nov 14, 2015 7:00 PM;70,730.00;24,674.50;2,879.25;21,795.25;0.00;46,055.50
Nov 14, 2015 7:00 PM;Nov 14, 2015 8:00 PM;70,992.00;24,147.00;2,836.75;21,310.25;0.00;46,845.00
Nov 14, 2015 8:00 PM;Nov 14, 2015 9:00 PM;68,184.00;23,824.75;2,716.25;21,108.50;0.00;44,359.25
Nov 14, 2015 9:00 PM;Nov 14, 2015 10:00 PM;65,153.00;23,684.25;2,497.75;21,186.50;0.00;41,468.75
Nov 14, 2015 10:00 PM;Nov 14, 2015 11:00 PM;64,947.00;23,817.25;2,219.00;21,598.25;0.00;41,129.75
Nov 14, 2015 11:00 PM;Nov 15, 2015 12:00 AM;64,411.00;24,010.50;1,868.00;22,142.50;0.00;40,400.50
Nov 15, 2015 12:00 AM;Nov 15, 2015 1:00 AM;60,469.00;24,852.50;1,657.25;23,195.25;0.00;35,616.50
Nov 15, 2015 1:00 AM;Nov 15, 2015 2:00 AM;60,887.00;20,720.75;1,413.25;19,307.50;0.00;40,166.25
Nov 15, 2015 2:00 AM;Nov 15, 2015 3:00 AM;59,898.00;20,614.50;1,212.00;19,402.50;0.00;39,283.50
Nov 15, 2015 3:00 AM;Nov 15, 2015 4:00 AM;59,802.00;21,027.50;1,027.50;20,000.00;0.00;38,774.50
Nov 15, 2015 4:00 AM;Nov 15, 2015 5:00 AM;59,866.00;21,640.25;744.50;20,895.75;0.00;38,225.75
Nov 15, 2015 5:00 AM;Nov 15, 2015 6:00 AM;59,905.00;22,993.75;762.25;22,231.50;0.00;36,911.25
Nov 15, 2015 6:00 AM;Nov 15, 2015 7:00 AM;60,785.00;24,472.75;887.25;23,585.25;0.25;36,312.25
Nov 15, 2015 7:00 AM;Nov 15, 2015 8:00 AM;62,800.00;25,610.75;978.50;24,579.50;52.75;37,189.25
Nov 15, 2015 8:00 AM;Nov 15, 2015 9:00 AM;67,058.00;27,147.75;1,057.00;25,437.75;653.00;39,910.25
Nov 15, 2015 9:00 AM;Nov 15, 2015 10:00 AM;69,627.00;29,180.75;1,136.50;26,310.00;1,734.25;40,446.25
Nov 15, 2015 10:00 AM;Nov 15, 2015 11:00 AM;73,801.00;31,143.00;1,170.75;27,017.00;2,955.25;42,658.00
Nov 15, 2015 11:00 AM;Nov 15, 2015 12:00 PM;76,283.00;32,420.50;1,166.25;27,460.25;3,794.00;43,862.50
Nov 15, 2015 12:00 PM;Nov 15, 2015 1:00 PM;76,555.00;32,892.75;1,075.25;27,653.50;4,164.00;43,662.25
Nov 15, 2015 1:00 PM;Nov 15, 2015 2:00 PM;74,579.00;32,283.50;1,017.25;27,324.00;3,942.25;42,295.50
Nov 15, 2015 2:00 PM;Nov 15, 2015 3:00 PM;71,407.00;30,407.75;905.75;26,551.00;2,951.00;40,999.25
Nov 15, 2015 3:00 PM;Nov 15, 2015 4:00 PM;69,798.00;27,662.00;778.75;25,518.00;1,365.25;42,136.00
Nov 15, 2015 4:00 PM;Nov 15, 2015 5:00 PM;69,171.00;25,167.00;756.25;24,224.75;186.00;44,004.00
